,Unnamed: 0,text,tokenized,pseudo_label
130,130,교수님이 강의력이 좋으셔서 내용이 어려움에도 이해잘되었고 판례평석이 많아서 조금 힘들지만 판례평석을 통해서 판례에 대해 잘 이해할수 있어서 유익했음,"['력', '으셔서', '내용', '어려움', '이해', '판례', '평석', '아서', '조금', '힘들', '판례', '평석', '통해서', '판례', '대해', '이해', '할', '어서', '유익']",0.9299439
131,131,내용은 보다 가 더 어렵다,"['내용', '어렵']",0.35355794
132,132,난 그랬음,"['난', '그랬음']",0.3727254
133,133,판례평석도 어려운 판례가 많았고ㅠㅠ그리고 민소법 진도 다 나가면 민사집행법 배움,"['판례', '평석', '어려운', '판례', 'ㅠㅠ', '민소법', '진도', '나가', '민', '사집', '행법', '배움']",0.7113161
134,134,책 또 샀다는 뜻ㅇㅇ그외엔 평소 교수님 수업스타일 그냥 그대로임 어렵긴했지만 그래도 배움의 가치는 있었음,"['책', '샀', '다는', '뜻', 'ㅇㅇ그외엔', '평소', '스타일', '그냥', '그대로', '임', '어렵', '긴', '그래도', '배움', '가치']",0.366003
135,135,판례평석과제랑 판례 쓰기과제 내주심,"['판례', '평석', '제랑', '판례', '쓰', '주심']",0.8313642
136,136,과목자체가 재밌는과목이 아니라 재밌는강의를 기대하지는 마셈,"['과목', '자체', '재밌', '과목', '라', '재밌', '기대', '마', '셈']",0.8001584
137,137,판례평석 써가면 코멘트 남겨주시는데 매우 큰 도움이 되었음,"['판례', '평석', '써', '코멘트', '남겨', '매우', '큰', '도움']",0.7575518
138,138,논문 쓰면 됨생각보다 엄청 빡세게 안하시고느슨하게 보시는편,"['논문', '쓰', '됨', '엄청', '빡세', '느슨', '편']",0.3069203
139,139,타과 학생인데 교수님 너무너무 친절하신 게 느껴졌다,"['타과', '학생', '인데', '너무너무', '친절', '신', '느껴졌']",0.93288875
140,140,전공 시험이랑 겹친다고 말씀 드리니 학생 편의 봐주시려고 하고수업 중간중간 영상 보여주셔서 지루하지 않았다,"['전공', '이랑', '겹친다고', '말씀', '드리', '니', '학생', '편의', '봐', '려고', '중간', '중간', '영상', '보여', '셔서', '지루']",0.8076345
141,141,교수님이 너무 착하시다ㅠㅠ 코로나 시국 때문인진 모르겠는데 성적도 죄책감 들만큼 후하게 주셨고 개인 과제도 자기 생각 써내는 에세이 네 번 쓰는게 다라 전혀 어렵지 않았다,"['너무', '착하', 'ㅠㅠ', '코로나', '시국', '인진', '겠', '성적', '죄책감', '후하', '셨', '개인', '자기', '써내', '에세이', '네', '쓰', '다라', '전혀', '어렵']",0.6778876
142,142,오프라인 개강했으면 매주 토의형 수업에 팀별 발표를 했어야 했지만 코로나 때문에 다 취소되고 토의는 카톡을 통해 두세번만해서 더 편해진듯ㅋㅋ,"['오프라인', '개강', '으면', '매주', '토의', '형', '팀', '별', '발표', '어야', '코로나', '취소', '토의', '카톡', '통해', '두세', '해서', '편해진', '듯', 'ㅋㅋ']",0.822822
143,143,작년 다른 교수님에게 강의 들을 때 안맞아서 포기하고 이번에 재수강했는데 역시 이수정 교수님 너무 좋으시다 이번에 싸강 전환으로 과제가 좀 더 부여되긴 했지만 어려운 과제가 아니였다,"['작년', '맞', '아서', '포기', '이번', '재', '수강', '역시', '이수정', '너무', '으시', '이번', '싸', '강', '전환', '부여', '긴', '어려운', '였']",0.5803617
144,144,분량도 한페이지 혹은 두페이지 정도 팀플이 있긴 했는데 토의하면 되는거라서 어렵진 않았다 시험도 오픈북으로 진행해서 꿀,"['분량', '페이지', '혹은', '페이지', '팀', '플', '긴', '토의', '라서', '어렵', '진', '오픈', '북', '진행', '해서', '꿀']",0.9769793
145,145,과제는 에세이쓰는거로 두번인가 있었는데 생각보다 점수 잘 주셨다,"['에세이', '쓰', '인가', '셨']",0.49502385
146,146,강의가 원래는 영어로 진행되어야 하는데 영어로 한번하시고 한국어로 해석해서 한번 해주신다,"['원래', '영어', '진행', '어야', '영어', '한번', '한국어', '해석', '해서', '해', '신다']",0.9416871
147,147,팀플 발표과제 두번정도 있는데 할만하다,"['팀', '플', '발표', '할', '만하다']",0.63791925
148,148,시험은  서논술형 문제 정도인데 수업내용고대로 핵심 골라서 쓰면 점수 잘 주신다,"['서', '논술', '형', '인데', '내용', '고대로', '핵심', '골라서', '쓰', '신다']",0.8303466
149,149,다른 거 들으세요 등록금 아까워요,"['으세요', '등록금', '아까', '워', '요']",0.35270482
150,150,배우는 게 없습니다,['배우'],0.42827344
151,151,강의안듣고 그냥 책읽어주시는부분만 요약해서 제출해도 과제점수는 만점줌 책 내용이 어려워서 요약본 퀄리티는 낮았다고생각했는데도 만점줌 기말고사도 되게 쉬웠음 매주 요약본만드는게 귀찮았을뿐 꿀강의,"['듣', '그냥', '책', '읽', '부분', '요약', '해서', '제출', '해도', '만점', '줌', '책', '내용', '어려워서', '요약', '본', '퀄리티', '낮', '다고', '만점', '줌', '기말고사', '되게', '쉬웠', '매주', '요', '약본', '만드', '귀찮', '뿐', '꿀']",0.9059963
152,152,정말,['정말'],0.49334607
153,153,강의를 왜 들어야하는지 이해가 안될 정도로 책을 읽어주는 것뿐이었다,"['왜', '들어야', '는지', '이해', '될', '책', '읽', '뿐']",0.2942907
154,154,매번 강의를 듣고 보고서를 써야하는데 책을 달달 읽어주는 것에서 뭘 쓸 수 있을까,"['매번', '듣', '보고서', '써야', '책', '달달', '읽', '뭘', '쓸', '을까']",0.10915807
155,155,과제가 출석과 중간고사 점수로 반영됐는데 비공개라 채점기준이 어떤지 알 수가 없다,"['출석', '중간고사', '반영', '됐', '비', '공개', '라', '채점', '기준', '어떤지']",0.546319
156,156,이게 과연 전공이었을까 아는 생각이 든다,"['이게', '과연', '전공', '을까', '아', '든다']",0.21497428
157,157,외래 교수님 이시지만 나름 명문대 교수님에 뉴스에도 자그마하게 올라오셨던데 정말이지 이게뭘까,"['외래', '나름', '문대', '뉴스', '자그마', '올라오', '셨', '던데', '정말', '이게', '뭘까']",0.0797362
158,158,어디서부터 잘못된거지,"['어디', '서부터', '잘못', '된']",0.18352157
159,159,첫주였나 사과먹방 정말 놀라웠음 내가 살다살다 교수님이 사과드시는 모습까지 보다니 쨌든 그래도 첫주에는 교안을 줘서 요약문 쓰고 공부하는것도 편했는데 글쎄 그 담주부터 업로드가 안되는거야그래서 내가 메일을 보냈지 그랬더니 돌아온 답 책 사야합니다,"['첫', '였', '사과', '먹방', '정말', '놀라웠', '사과', '드', '모습', '다니', '쨌', '든', '그래도', '첫', '교안', '줘서', '요', '약문', '쓰', '공부', '편했', '글쎄', '담주', '업로드', '야', '그래서', '메일', '보냈', '그랬', '더니', '돌아온', '답', '책', '사', '야', '합니다']",0.72825897
160,160,하하하하하ㅏ하교수님 저 책 안샀어요,"['하하하하하', 'ㅏ하교수님', '저', '책', '샀어요']",0.47775286
161,161,교수님의 그 마인드 왠지 괘씸해서 ㅎㅎ 가격도 좀 ㅔ 요그리고 왜 배속을 못하게 해 놓으신 건가요,"['마인드', '왠지', '괘씸', '해서', 'ㅎㅎ', '가격', 'ㅔ', '요', '왜', '배속', '못', '해', '으신', '건가요']",0.25804242
162,162,핸드폰 벨소리 부터 자동차 지나가는 소리경적 소리까지다 외웠답니다 ,"['핸드폰', '벨', '자동차', '지나가', '경적', '외웠', '답니다']",0.425112
163,163,그래서 교수님 덕분에 곰플레이어 다운받았어요 ㅎㅎ,"['그래서', '덕분', '곰플레이어', '다운', '어요', 'ㅎㅎ']",0.980309
164,164,아 참 교수님 우리가 매주 낸 강의 요약문 어디갔나요,"['아', '참', '매주', '낸', '요약', '문', '어디', '갔', '나요']",0.4571834
165,165,그냥 출석체크용 그래서 과제가 점수비공개 처리 된건가요,"['그냥', '출석', '체크', '용', '그래서', '비', '공개', '처리', '된', '건가요']",0.74586487
166,166,전필에 외래교수님 제발 그만해주세요,"['전필', '외래', '제발', '그만', '해', '세요']",0.34548444
167,167,세종대,"['세', '종대']",0.2318505
168,168,그냥  책 읽는 강의 그 이상도 이하도 아님,"['그냥', '책', '읽', '이상', '이하', '아님']",0.08416113
169,169,등록금 아까움진짜 과장없이 진짜 책만 그대로 읽으심 들으면서 쫌 어이없었움,"['등록금', '아까', '움', '진짜', '과장', '없이', '진짜', '책', '그대로', '읽', '으', '심', '들으면서', '쫌', '어이없', '움']",0.16469523
170,170, 총평  책 읽어주는 남자 이상의 가치를 도무지 모르겠는 수업이었다,"['총평', '책', '읽', '남자', '이상', '가치', '도무지', '겠']",0.03641069
171,171,전필과목으로서의 가치도 느끼기 어려웠고 객관적인 시선으로 철학을 배우는 것도 아니라 너무나도 철저히 특정 시각에서 철학에 대해서 배우는 시간이었다,"['전필', '과목', '가치', '느끼', '어려웠', '객관', '인', '시선', '철학', '배우', '라', '너무나', '철저히', '특정', '시각', '철학', '대해서', '배우']",0.66236556
172,172, 장점  전필이라 들었는데 코로나 덕에 인강이라서 행복했다,"['장점', '전필', '라', '코로나', '덕', '인강', '라서', '행복']",0.89077336
173,173,대면으로 했으면 매일 졸았을 것 같고 시험도 못봤을 것 같은데 기말고사 대강 써냈더니 에이플 받았다,"['대면', '으면', '매일', '졸', '못', '봤', '은데', '기말고사', '대강', '써냈', '더니', '에이', '플']",0.24658468
174,174,파일 다운로드 받고  배속으로 들으면 된다,"['파일', '다운로드', '배속', '들으면', '된다']",0.45853576
175,175,배속 교수님 목소리 모른다,"['배속', '목소리', '모른다']",0.21383673
176,176, 단점  이후에 배울 피아제나 이런 사람들에 대해서 너무 편협한 시각으로 가르쳐주고 우리 과가 인문대인지 사범대인지 부터 모른다,"['단점', '이후', '배울', '피아제', '대해서', '너무', '편협', '시각', '가르쳐', '인문', '대', '인지', '사범', '대', '인지', '모른다']",0.2695215
177,177,매 주 보고서 요약해서 내야한다,"['매', '고서', '요약', '해서', '야', '한다']",0.47965047
178,178,너무 졸리다,"['너무', '졸리']",0.25675255
179,179,본인이 엮으신 책 판매하고자 하고 싶으신 것 같다,"['본인', '엮', '으신', '책', '판매', '고자', '으신']",0.42225683
180,180,진짜 너무 졸리다,"['진짜', '너무', '졸리']",0.24501547
181,181,뭔가 유익하다고 생각되는 것도 진짜 거의 없다,"['뭔가', '유익', '다고', '진짜', '거의']",0.66038567
182,182,그냥 옛날  년대로 상상할 수 있는 근엄한 교수님 한분이 책 읽어주는 그 수업이다,"['그냥', '옛날', '대로', '상상', '할', '근엄', '분', '책', '읽']",0.18458334
183,183,매주 한 페이지 정도의 강의요약문 써야하는데 교수님께서도 언급했듯 온라인 강의라서 진도가 빨랐다,"['매주', '페이지', '요약', '문', '써야', '언급', '듯', '온라인', '라서', '진도', '빨랐']",0.31722265
184,184,많은 내용을 요약하는 게 조금 어려웠다,"['내용', '요약', '조금', '어려웠']",0.29891777
185,185,기말고사도 보고서 형식으로 다른 강의에 비해 시간이 많이 들었다,"['기말고사', '고서', '형식', '비해', '많이']",0.6992635
186,186,강의를 통해 많은 것을 얻었지만 교수님께서 교재를 읽어주시기 보다는 수강생이 이해하기 쉽도록 더 풍부한 자료를 사용하여 수업하셨다면 좋았을 것 같다,"['통해', '얻', '교재', '읽', '다는', '수강', '생', '이해', '쉽', '도록', '풍부', '자료', '사용', '여', '셨', '다면']",0.96439266
187,187,그냥 하는만큼 나옴교육공학 듣고 들으면 더 듣기 편함,"['그냥', '나옴', '교육', '공학', '듣', '들으면', '듣', '편함']",0.41492242
188,188,과제가 많았지만 전부 학습에 필요한 것이었다고 느꼈다,"['전부', '학습', '필요', '다고', '느꼈']",0.32802814
189,189,쉬운 단계에서 어려운 단계로 과제가 제시되어 어려운 팀 프로젝트도 잘 해결할 수 있었다,"['쉬운', '단계', '어려운', '단계', '제시', '어려운', '팀', '프로젝트', '해결', '할']",0.49956447
190,190,교수님께서 웹엑스로 팀 과제의 피드백을 주셨는데 매우 도움이 되었다,"['웹', '엑스', '팀', '피드백', '셨', '매우', '도움']",0.8109623
191,191,개인적으로는 얻은 것이 많은 수업이지만 사람에 따라 호불호가 갈릴 수 있을 것 같다,"['개인', '얻', '따라', '호불호', '갈릴']",0.4050252
192,192,특히 자기 의견이 확고하거나 실시간 피드백에 큰 압박감을 느끼는 사람에게는 맞지 않는 수업이라고 생각한다,"['특히', '자기', '의견', '확고', '거나', '실시간', '피드백', '큰', '압박감', '느끼', '맞', '라고', '한다']",0.5343422
193,193,들었던 교육학 강의중에 가장 실질적 내용을 담고있다,"['던', '교육학', '가장', '실질', '내용', '담']",0.3699059
194,194,교육학 이론 그 자체보다는 실제 수업에 적용되는 내용을 담고있어서 재밌었다,"['교육학', '이론', '자체', '실제', '적용', '내용', '담', '어서', '재밌']",0.62337595
