,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,like,semester,professor_name,rate,index,lecture_name,url_id,duplicated,duplicated_id,clean_txt,aspect,cnt,label,token,score
91,91,91,606.0,0.0,20.0,이동영,80,0,영미문화와어휘,535041,1,39,오픈북 시험이어서 괜찮았지  아니었으면 좀 힘들었을 수업임,수업,3,,오픈 북 시험 어서 괜찮 았 으면 좀 힘들 수업 임,-1
92,92,92,615.0,0.0,20.0,이동영,100,3,영미문화와어휘,535041,1,40,근데 재밌고 유익한 수업이었어요 감사합니다 교수님,교수,1,,근데 재밌 유익 수업 어요 감사 합니다 교수 님,1
93,93,93,615.0,0.0,20.0,이동영,100,3,영미문화와어휘,535041,1,40,재밌고 유익한 수업이었어요,수업,2,,재밌 유익 수업 어요,1
94,94,94,616.0,1.0,20.0,이동영,80,4,영미문화와어휘,535041,1,41,"싸강이라 진짜 편했는데 오픈북이여도 시험 시간 많이 모자랐고, 과제는 교수님이 원하는 답 아니면 다 틀리게 하는 경향으로 느껴짐",교수,1,,싸 강 라 진짜 편했 는데 오픈 북 여도 시험 시간 많이 모자랐 과제 교수 님 원 답 면 다 틀리 게 경향 으로 느껴짐,0
95,95,95,616.0,1.0,20.0,이동영,80,4,영미문화와어휘,535041,1,41,과제는 교수님이 원하는 답 아니면 다 틀리게 하는 경향으로 느껴짐,과제,2,,과제 교수 님 원 답 면 다 틀리 게 경향 으로 느껴짐,-1
96,96,96,616.0,1.0,20.0,이동영,80,4,영미문화와어휘,535041,1,41,싸강이라 진짜 편했는데 오픈북이여도 시험 시간 많이 모자랐고,시험,3,,싸 강 라 진짜 편했 는데 오픈 북 여도 시험 시간 많이 모자랐,0
97,97,97,617.0,0.0,19.0,이동영,80,5,영미문화와어휘,535041,1,42,사실 저는 나름 꿀강의라고 생각합니다,수업,2,,사실 저 나름 꿀 강의 라고 생각 합니다,1
98,98,98,617.0,0.0,19.0,이동영,80,5,영미문화와어휘,535041,1,42,사실 저는 나름 꿀강의라고 생각합니다교수님께 유체크 안되었을때 말씀 드리면 다 체크해주십니다,교수,1,,사실 저 나름 꿀 강의 라고 생각 합니다 교수 님 께 유체 크 안 말씀 드리 면 다 체크 해 십니다,-1
99,99,99,624.0,0.0,19.0,이동영,100,7,영미문화와어휘,535041,1,43,단어 양이 아주 방대해서 암기력이 매우 필요함시험에 출제되는 부분도 생각보다 엥스러운게 간간히 나오기도 함영어 단어 번뜩 떠오르 지 않으면 계속 생각 안 나는 문제사 다수임 그러나 교수님 수업이 매우 흥미롭,교수,1,,단어 양 아주 방대 해서 암기력 매우 필요 시험 출제 부분 도 생각 보다 엥 스러운 게 간간히 나오 기 도 함영 어 단어 번뜩 떠오르 으면 계속 생각 안 문제사 다수 임 그러나 교수 님 수업 매우 흥미 롭,-1
100,100,100,624.0,0.0,19.0,이동영,100,7,영미문화와어휘,535041,1,43,단어 양이 아주 방대해서 암기력이 매우 필요함시험에 출제되는 부분도 생각보다 엥스러운게 간간히 나오기도 함영어 단어 번뜩 떠오르 지 않으면 계속 생각 안 나는 문제사 다수임 그러나 교수님 수업이 매우 흥미롭,시험,2,,단어 양 아주 방대 해서 암기력 매우 필요 시험 출제 부분 도 생각 보다 엥 스러운 게 간간히 나오 기 도 함영 어 단어 번뜩 떠오르 으면 계속 생각 안 문제사 다수 임 그러나 교수 님 수업 매우 흥미 롭,-1
101,101,101,624.0,0.0,19.0,이동영,100,7,영미문화와어휘,535041,1,43,수업이 매우 흥미롭,수업,3,,수업 매우 흥미 롭,-1
102,102,102,626.0,0.0,19.0,이동영,60,8,영미문화와어휘,535041,1,44,교수님이 열정적이시지만 좀 지루한 편입니다,교수,1,,교수 님 열정 적 시 지만 좀 지루 편 입니다,1
103,103,103,626.0,0.0,19.0,이동영,60,8,영미문화와어휘,535041,1,44,수업은 교수님이 열정적이시지만 좀 지루한 편입니다,수업,2,,수업 교수 님 열정 적 시 지만 좀 지루 편 입니다,1
104,104,104,639.0,3.0,19.0,이동영,60,10,영미문화와어휘,535041,1,45,문제는 그 지루한 수업 다 똑바로 들어야 시험잘보기 가능,시험,1,,문제 지루 수업 다 똑바로 들어야 시험 잘 기 가능,1
105,105,105,639.0,3.0,19.0,이동영,60,10,영미문화와어휘,535041,1,45,문제는 그 지루한 수업 다 똑바로 들어야 시험잘보기 가능,수업,2,,문제 지루 수업 다 똑바로 들어야 시험 잘 기 가능,1
106,106,106,641.0,3.0,19.0,이동영,60,10,영미문화와어휘,535041,1,46,연습문제에서 시험안낸다그랬는데 냈고 교수님이 말한 거 이번에 기말에서 많이나왔음,교수,1,,연습 문제 에서 시험 안 낸다 그랬 는데 냈 교수 님 거 이번 기말 에서 많이 나왔,0
107,107,107,641.0,3.0,19.0,이동영,60,10,영미문화와어휘,535041,1,46,연습문제에서 시험안낸다그랬는데 냈고 교수님이 말한 거 이번에 기말에서 많이나왔음,시험,2,,연습 문제 에서 시험 안 낸다 그랬 는데 냈 교수 님 거 이번 기말 에서 많이 나왔,0
108,108,108,642.0,3.0,19.0,이동영,60,10,영미문화와어휘,535041,1,47,본인 외국살다왔는데 수업때 많이 졸고 그랬더니 시험 잘못봤음,수업,2,,본인 외국 살 다 왔 는데 수업 많이 졸 그랬 더니 시험 잘못 봤,1
109,109,109,642.0,3.0,19.0,이동영,60,10,영미문화와어휘,535041,1,47,본인 외국살다왔는데 수업때 많이 졸고 그랬더니 시험 잘못봤음,시험,1,,본인 외국 살 다 왔 는데 수업 많이 졸 그랬 더니 시험 잘못 봤,1
110,110,110,653.0,4.0,18.0,이동영,100,12,영미문화와어휘,535041,1,48,3주 전에는 과제를 안내 주시기 때문에 시험공부하는데 지장 없음,시험,2,,전 과제 안 내 시 기 때문 시험 공부 데 지장,1
111,111,111,653.0,4.0,18.0,이동영,100,12,영미문화와어휘,535041,1,48,3주 전에는 과제를 안내 주시기 때문에 시험공부하는데 지장 없음,과제,1,,전 과제 안 내 시 기 때문 시험 공부 데 지장,1
112,112,112,656.0,4.0,18.0,이동영,100,12,영미문화와어휘,535041,1,49,(시험을 합반하여 저녁 8시에 치룸)수업시간에 한 필기는 꼭 봐두는게 좋음,시험,1,,시험 합반 여 저녁 시 치룸 수업 시간 필기 꼭 봐 두 게 좋,1
113,113,113,656.0,4.0,18.0,이동영,100,12,영미문화와어휘,535041,1,49,(시험을 합반하여 저녁 8시에 치룸)수업시간에 한 필기는 꼭 봐두는게 좋음,수업,2,,시험 합반 여 저녁 시 치룸 수업 시간 필기 꼭 봐 두 게 좋,1
114,114,114,700.0,0.0,20.0,정영희,60,1,영어음성음운론,535049,1,50,솔직히 교수님 강의력이 너무 별로,교수,1,,솔직히 교수 님 강의 력 너무 별로,-1
115,115,115,700.0,0.0,20.0,정영희,60,1,영어음성음운론,535049,1,50,강의력이 너무 별로,수업,2,,강의 력 너무 별로,-1
116,116,116,705.0,0.0,20.0,정영희,80,2,영어음성음운론,535049,1,51,과제가 개인적으로는 양이 좀  많고 어렵다고 느껴서 부담이 되는 부분도 있었다,과제,1,,과제 개인 적 으로 양 좀 많 어렵 다고 느껴서 부담 부분 도 다,1
117,117,117,705.0,0.0,20.0,정영희,80,2,영어음성음운론,535049,1,51,강의내용이나 과제가 개인적으로는 양이 좀  많고 어렵다고 느껴서 부담이 되는 부분도 있었다,수업,2,,강의 내용 이나 과제 개인 적 으로 양 좀 많 어렵 다고 느껴서 부담 부분 도 다,1
118,118,118,706.0,0.0,20.0,정영희,80,2,영어음성음운론,535049,1,52,그래도 시험이나 과제에 기간을 넉넉하게 주시고 이번학기는 시험도 오픈북으로 진행되어서 그런지 학점도 잘 주셨다,과제,1,,그래도 시험 이나 과제 기간 넉넉 게 시 이번 학기 시험 도 오픈 북 으로 진행 어서 그런지 학점 도 잘 셨 다,1
119,119,119,706.0,0.0,20.0,정영희,80,2,영어음성음운론,535049,1,52,그래도 시험이나 과제에 기간을 넉넉하게 주시고 이번학기는 시험도 오픈북으로 진행되어서 그런지 학점도 잘 주셨다,시험,2,,그래도 시험 이나 과제 기간 넉넉 게 시 이번 학기 시험 도 오픈 북 으로 진행 어서 그런지 학점 도 잘 셨 다,1
120,120,120,706.0,0.0,20.0,정영희,80,2,영어음성음운론,535049,1,52,그래도 시험이나 과제에 기간을 넉넉하게 주시고 이번학기는 시험도 오픈북으로 진행되어서 그런지 학점도 잘 주셨다,학점,3,,그래도 시험 이나 과제 기간 넉넉 게 시 이번 학기 시험 도 오픈 북 으로 진행 어서 그런지 학점 도 잘 셨 다,1
121,121,121,719.0,1.0,19.0,정영희,60,6,영어음성음운론,535049,1,53,학점은 a+다음에 b+로 바로 주심90점대에 엄청 빡세게 몰려있어서 열심히 공부하고 90점대 성적 나와도 에이쁠 못받는 경우 많음대신 비쁠은 넉넉히 받을수있,학점,1,,학점 다음 로 바로 주심 점대 엄청 빡세 게 몰려 어서 열심히 공부 점대 성적 나와도 이쁠 못 받 경우 많 대신 비 쁠 넉넉히 받,0
122,122,122,719.0,1.0,19.0,정영희,60,6,영어음성음운론,535049,1,53,"본인도 인정하셨음별거 아니지만 이런것들이 수업 준비라고 생각하는데, 오랜기간 하신 과목이라 그런지 몰라도, 그 수업에 할 내용에 맞는 예시나 보충 자료 들은 미리 체크하고 오셨으면 좋겠음그치만 질문에는 온 열의를 다해서 설명해주심 이해갈때까지 물어봐주시기도 함 그리고 학점은 a+다음에 b+로 바로 주심90점대에 엄청 빡세게 몰려있어서 열심히 공부하고 90점대 성적 나와도 에이쁠 못받는 경우 많음대신 비쁠은 넉넉히 받을수있",수업,2,,본인 도 인정 셨 별거 지만 이런 수업 준비 라고 생각 는데 오랜 기간 신 과목 라 그런지 몰라도 수업 할 내용 맞 예시 보충 자료 미리 체크 셨 으면 좋 겠 그치만 질문 온 열의 다 해서 설명 해 주심 이해 갈 까지 물어봐 시 기 도 그리고 학점 다음 로 바로 주심 점대 엄청 빡세 게 몰려 어서 열심히 공부 점대 성적 나와도 이쁠 못 받 경우 많 대신 비 쁠 넉넉히 받,0
123,123,123,721.0,0.0,18.0,정영희,100,7,영어음성음운론,535049,1,54,교수님 강의력 정말 좋으셔서,수업,2,,교수 님 강의 력 정말 좋 으셔서,1
124,124,124,721.0,0.0,18.0,정영희,100,7,영어음성음운론,535049,1,54,교수님 강의력 정말 좋으셔서 듣는 것을 추천하는 강의,교수,1,,교수 님 강의 력 정말 좋 으셔서 듣 추천 강의,1
125,125,125,723.0,0.0,18.0,정영희,100,7,영어음성음운론,535049,1,55,하지만 할 만하고 열심히만 하면 에이플 받기 어렵지 않은 강의 인 것 같다,수업,2,,하지만 할 만 하고 열심히 만 면 에이 플 받 기 어렵 강의 인 다,1
126,126,126,723.0,0.0,18.0,정영희,100,7,영어음성음운론,535049,1,55,하지만 할 만하고 열심히만 하면 에이플 받기 어렵지 않은 강의 인 것 같다,과제,1,,하지만 할 만 하고 열심히 만 면 에이 플 받 기 어렵 강의 인 다,1
127,127,127,724.0,0.0,18.0,정영희,100,7,영어음성음운론,535049,1,56,과제 열심히 풀어가면 중간 기말에 도움이 된다,시험,2,,과제 열심히 풀 어 면 중간 기말 도움 된다,-1
128,128,128,724.0,0.0,18.0,정영희,100,7,영어음성음운론,535049,1,56,과제 열심히 풀어가면 중간 기말에 도움이 된다,과제,1,,과제 열심히 풀 어 면 중간 기말 도움 된다,-1
129,129,129,728.0,0.0,18.0,정영희,100,8,영어음성음운론,535049,1,57,"지정좌석+전자출결이구요, 과제는 중간고사 전에 1번, 기말고사 전에 1번 있어요",과제,1,,지정 좌석 전자 출결 구요 과제 중간고사 전 번 기말고사 전 번 어요,0
130,130,130,728.0,0.0,18.0,정영희,100,8,영어음성음운론,535049,1,57,"지정좌석+전자출결이구요, 과제는 중간고사 전에 1번, 기말고사 전에 1번 있어요",시험,2,,지정 좌석 전자 출결 구요 과제 중간고사 전 번 기말고사 전 번 어요,0
131,131,131,729.0,0.0,18.0,정영희,100,8,영어음성음운론,535049,1,58,과제 문제가 시험 문제로 나와도 손색없을 정도의 문제랍니다,과제,1,,과제 문제 시험 문제 로 나와 도 손색없 정도 의 문제 랍니다,-1
132,132,132,729.0,0.0,18.0,정영희,100,8,영어음성음운론,535049,1,58,과제 문제가 시험 문제로 나와도 손색없을 정도의 문제랍니다,시험,2,,과제 문제 시험 문제 로 나와 도 손색없 정도 의 문제 랍니다,-1
133,133,133,732.0,0.0,18.0,정영희,100,8,영어음성음운론,535049,1,59,교수님이 시간 5분 넘어가시는줄도 모르고 열심히 강의하십니다,교수,1,,교수 님 시간 분 넘어가 시 줄 도 모르 열심히 강의 십니다,1
134,134,134,732.0,0.0,18.0,정영희,100,8,영어음성음운론,535049,1,59,그러나 대부분 진도 위주의 강의고 교수님이 시간 5분 넘어가시는줄도 모르고 열심히 강의하십니다,수업,2,,그러나 대부분 진도 위주 의 강의 교수 님 시간 분 넘어가 시 줄 도 모르 열심히 강의 십니다,1
135,135,135,802.0,0.0,19.0,이응수,60,2,일본의무대예술,535062,1,60,수업이  노잼,수업,2,,수업 노 잼,0
136,136,136,802.0,0.0,19.0,이응수,60,2,일본의무대예술,535062,1,60,한명한명 얼굴 다보심 휴강도 많고 야외수업도하고 과제는 없고 발표 한 번만 하면 끝임  전체적으로 꿀이긴 한데 수업이  노잼,과제,1,,명 명 얼굴 다 휴강 도 많 야외 수업 도 과제 발표 번 만 면 끝 임 전체 적 으로 꿀 긴 한데 수업 노 잼,0
137,137,137,807.0,0.0,18.0,이응수,100,4,일본의무대예술,535062,1,61,수업은 학생들의 발표와 교수님의 사설로 이루어진다,수업,2,,수업 학생 의 발표 와 교수 님 의 사설 로 이루어진다,0
138,138,138,807.0,0.0,18.0,이응수,100,4,일본의무대예술,535062,1,61,수업은 학생들의 발표와 교수님의 사설로 이루어진다,교수,1,,수업 학생 의 발표 와 교수 님 의 사설 로 이루어진다,0
139,139,139,180.0,1.0,20.0,이인숙,100,1,교수학습이론,535082,1,62,"교수님께서 웹엑스로 팀 과제의 피드백을 주셨는데, 매우 도움이 되었다",과제,2,,교수 님 께서 웹 엑스 로 팀 과제 의 피드백 셨 는데 매우 도움 다,-1
140,140,140,180.0,1.0,20.0,이인숙,100,1,교수학습이론,535082,1,62,"교수님께서 웹엑스로 팀 과제의 피드백을 주셨는데, 매우 도움이 되었다",교수,1,,교수 님 께서 웹 엑스 로 팀 과제 의 피드백 셨 는데 매우 도움 다,-1
141,141,141,187.0,0.0,20.0,이인숙,100,2,교수학습이론,535082,1,63,다만 과제 피드백 주실때 실시간 강의를 진행했는데 분위기가 굉장히 무서웠,수업,2,,다만 과제 피드백 주실 실시간 강의 진행 했 는데 분위기 굉장히 무서웠,-1
142,142,142,187.0,0.0,20.0,이인숙,100,2,교수학습이론,535082,1,63,다만 과제 피드백 주실때 실시간 강의를 진행했는데 분위기가 굉장히 무서웠,과제,1,,다만 과제 피드백 주실 실시간 강의 진행 했 는데 분위기 굉장히 무서웠,-1
143,143,143,190.0,0.0,20.0,이인숙,20,3,교수학습이론,535082,1,64,교수님이 별로야 진짜 너무너무 별로야 앞에서 티내고싶었어 정말정말정말좀 무딘 편이라 다른 교수님들 별로라고 생각한 적 없고 통수 맞아서 C+ 받았을 때도 괜찮았는데 이건 진짜 아니야이건 전필도 아니고 전선이니까 제발 다른 수업 들어 제발제발,수업,2,,교수 님 별로 야 진짜 너무너무 별로 야 앞 에서 티 내 싶 어 정말 정말 정말 좀 무딘 편 라 다른 교수 님 별로 라고 생각 적 통수 맞 아서 받 았 도 괜찮 았 는데 이건 진짜 아니야 이건 전필 도 전선 니까 제발 다른 수업 어 제발 제발,-1
144,144,144,190.0,0.0,20.0,이인숙,20,3,교수학습이론,535082,1,64,교수님이 별로야 진짜 너무너무 별로야 앞에서 티내고싶었어 ,교수,1,,교수 님 별로 야 진짜 너무너무 별로 야 앞 에서 티 내 싶 어,0
145,145,145,1318.0,0.0,17.0,이창길,60,0,인사행정론,535136,1,65,행정학과 수업중에 팀플 제일 가혹한 수업은 아마 이게 원탑일듯싶네요,과제,1,,행정학 과 수업 중 팀 플 제일 가혹 수업 아마 이게 원탑 듯 싶 네요,0
146,146,146,1318.0,0.0,17.0,이창길,60,0,인사행정론,535136,1,65,팀플 제일 가혹한 수업은 아마 이게 원탑일듯싶네요,수업,2,,팀 플 제일 가혹 수업 아마 이게 원탑 듯 싶 네요,0
147,147,147,1320.0,0.0,17.0,이창길,60,0,인사행정론,535136,1,66,싶긴하지만 정말 지옥의 팀플이예요,과제,2,,싶 긴 지만 정말 지옥 의 팀 플 예요,0
148,148,148,1320.0,0.0,17.0,이창길,60,0,인사행정론,535136,1,66,싶긴하지만 정말 지옥의 팀플이예요 교수님때문에요,교수,1,,싶 긴 지만 정말 지옥 의 팀 플 예요 교수 님 때문 요,0
149,149,149,1321.0,0.0,17.0,이창길,60,0,인사행정론,535136,1,67,(조원은 교수님이 한명 지목해서 전체 짜라고 하는데 그 사람이 조 잘못짜면 그 수업 팀플 다 같이 망할거예요,과제,2,,조원 교수 님 명 지목 해서 전체 짜 라고 는데 조 잘못 짜 면 수업 팀 플 다 같이 망할 거 예요,0
